sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
7754945,Graze Snack Box Oat Boosts Lemon Drizzle Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/graze-snack-box-lemon-drizzle-flapjack-53g,£1.20,https://assets.sainsburys-groceries.co.uk/gol/7754945/1/640x640.jpg,Lemon flavoured wholegrain oat flapjack topped with a yoghurt drizzle,set(),,,,,,,4.7,,,,,,,,,,,
7754953,Graze Snack Box Chilli & Lime Punchy Protein Mixed Nuts 38g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/graze-snack-box-punchy-protein-nuts-35g,£1.20,https://assets.sainsburys-groceries.co.uk/gol/7754953/1/640x640.jpg,"Chilli & lime flavoured cashews, lightly salted peanuts and almonds",set(),,,,,,,4.4,,,,,,,,,,,
7557605,Cadbury Starbar Chocolate Bar 49g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-starbar-49g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/7557605/1/640x640.jpg,Milk Chocolate With Caramel (30 %) And Peanut (23 %) Centre.,set(),,249kcal,,,,,5.0,,,,,,,,,,,
7789368,Graze Snack Box Oat Boosts Cocoa & Vanilla Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/graze-cocoa---vanilla-protein-flapjack-54g,£1.20,https://assets.sainsburys-groceries.co.uk/gol/7789368/1/640x640.jpg,"Wholegrain oat flapjack with cocoa, chocolate and natural vanilla flavouring",set(),,,,,,,4.3,,,,,,,,,,,
7073552,Cadbury Dairy Milk Chocolate Buttons 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-giant-dairy-milk-buttons-bag-40g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/7073552/1/640x640.jpg,Milk chocolates.,set(),,107kcal,,,,,4.9,,,,,,,,,,,
7553100,Big Hoops Salted Grab Bag Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hula-hoops-big-hoops-original-potato-rings-50g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/7553100/1/640x640.jpg,Salted Potato Rings,set(),,228kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.HIGH,4.2,,,,,,,,,,,
8037995,NOMO Vegan & Free From Caramel Chocolate Bar 38g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/nomo-vegan-free-from-caramel-chocolate-bar-38g,£1.20,https://assets.sainsburys-groceries.co.uk/gol/8037995/1/640x640.jpg,Non-dairy alternative to milk chocolate with a vegan caramel flavour centre (30%).,set(),,,,,,,4.8,,,,,,,,,,,
6831973,Mars Caramel Nougat & Milk Chocolate Snack Bar 51g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/mars-single-bar-58g,95p,https://assets.sainsburys-groceries.co.uk/gol/6831973/1/640x640.jpg,Milk chocolate (40%) with soft nougat (32%) and caramel centre (27%).,set(),,,,,,,4.6,,,,,,,,,,,
7648347,Trek Cocoa Oat Protein Flapjack 50g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/trek-cocoa-oat-flapjack-50g,£1.65,https://assets.sainsburys-groceries.co.uk/gol/7648347/1/640x640.jpg,Oat Bar with Soya Protein Crispies and Dark Chocolate Flavour Topping,set(),,,,,,,3.8,,,,,,,,,,,
7558451,Big Hoops BBQ Beef Grab Bag Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/hula-hoops-big-hoops-bbq-potato-rings-50g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/7558451/1/640x640.jpg,Barbecue Beef Flavour Potato Rings,set(),,228kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.HIGH,4.9,,,,,,,,,,,
8046901,Batchelors Big Super Noodles Pot Chicken Flavour 100g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/batchelors-big-super-noodles-chicken-flavour-100g,£1.20,https://assets.sainsburys-groceries.co.uk/gol/8046901/1/640x640.jpg,Dried noodles in a chicken flavour seasoning with peas and sweetcorn.,set(),,469kcal,NutritionLevel.MEDIUM,NutritionLevel.HIGH,NutritionLevel.LOW,NutritionLevel.HIGH,3.5,,,,,,,,,,,
2517155,Cadbury Crunchie Chocolate Bar Single 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-crunchie-bar-40g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/2517155/1/640x640.jpg,Milk Chocolate With Golden Honeycombed Centre (38%).,set(),,186kcal,,,,,5.0,,,,,,,,,,,
7754226,Pringles Original Crisps Can 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pringles-original-40g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/7754226/1/640x640.jpg,Savoury Snack.,set(),,212kcal,,,,,3.8,,,,,,,,,,,
7796185,KIND Dark Chocolate Nuts & Sea Salt Snack Bar 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kind-nuts---spices-dark-chocolate-nuts---sea-salt-bar-40g,£1.40,https://assets.sainsburys-groceries.co.uk/gol/7796185/1/640x640.jpg,"Mixed Nuts (60%) Bar with Almonds (30%), Dark Chocolate (16%) and Sea Salt.",set(),,218kcal,,,,,4.9,,,,,,,,,,,
7618479,Sainsbury's Pistachio Nuts 35g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-pistachio-nuts-35g,90p,https://assets.sainsburys-groceries.co.uk/gol/7618479/1/640x640.jpg,Roasted pistachio nuts in shell,"{'bold', 'Pistachio Nuts.'}",,103kcal,NutritionLevel.HIGH,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,4.2,103.0,8.4,1.1,4.6,2.4,2.0,1.3,0.7,1.1,4.2,0.01
7644216,Lindt Lindor Treat Bar 38g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/lindt-lindor-treat-bar-38g,£1.30,https://assets.sainsburys-groceries.co.uk/gol/7644216/1/640x640.jpg,Milk chocolate with a smooth melting filling (41%),set(),,,,,,,4.8,,,,,,,,,,,
6034888,Nik Naks Nice'N'Spicy Grab Bag Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/kp-nik-naks-nice-n-spicy-grab-bag-50g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/6034888/1/640x640.jpg,Nice 'N' Spicy Flavour Corn Snack,set(),,255kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.HIGH,4.7,,,,,,,,,,,
2605555,Maltesers Milk Chocolate & Honeycomb Snack Bag 37g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/maltesers-standard-bag-37g,95p,https://assets.sainsburys-groceries.co.uk/gol/2605555/1/640x640.jpg,Milk chocolate (73%) with a honeycombed centre (23%).,set(),,,,,,,4.5,,,,,,,,,,,
8001360,Walkers Ready Salted Crisps 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/walkers-ready-salted-crisps-45g,£1.10,https://assets.sainsburys-groceries.co.uk/gol/8001360/1/640x640.jpg,Ready Salted Potato Crisps,set(),,233kcal,NutritionLevel.HIGH,NutritionLevel.MEDIUM,NutritionLevel.LOW,NutritionLevel.MEDIUM,4.4,,,,,,,,,,,
7992360,"Sainsbury's On the Go Apple, Grape & Strawberry 135g",https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-ftg-apple-grape-strawberry-135g,£1.35,https://assets.sainsburys-groceries.co.uk/gol/7992360/1/640x640.jpg,"Apple, grape and strawberry",set(),100.0,54kcal,NutritionLevel.LOW,NutritionLevel.LOW,NutritionLevel.MEDIUM,NutritionLevel.LOW,4.4,54.0,0.5,0.1,,,11.6,11.6,0.5,1.0,0.6,0.01
4037897,Cadbury Boost Chocolate Bar 48.5g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-boost-glucose,£1.05,https://assets.sainsburys-groceries.co.uk/gol/4037897/1/640x640.jpg,Milk Chocolate Bar With Caramel (26 %) And Biscuit (3 %) Filling.,set(),,249kcal,,,,,4.7,,,,,,,,,,,
7754222,Pringles Sour Cream & Onion Crisps Can 40g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pringles-sour-cream---onion-40g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/7754222/1/640x640.jpg,Sour Cream and Onion Flavour Savoury Snack.,set(),,207kcal,,,,,4.8,,,,,,,,,,,
2517230,Cadbury Twirl Chocolate Bar Single 43g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-twirl-43g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/2517230/1/640x640.jpg,2 Milk Chocolate Fingers.,set(),,114kcal,,,,,4.8,,,,,,,,,,,
3321003,Cadbury Dairy Milk Chocolate Bar 45g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-dairy-milk-chocolate-45g,£1.05,https://assets.sainsburys-groceries.co.uk/gol/3321003/1/640x640.jpg,Milk Chocolate.,set(),,240kcal,,,,,4.8,,,,,,,,,,,
7616833,Sainsbury's Toasted Sunflower & Pumpkin Seed Mix 30g,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/sainsburys-toasted-sunflower---pumpkin-seeds-30g,60p,https://assets.sainsburys-groceries.co.uk/gol/7616833/1/640x640.jpg,A mix of toasted pumpkin seeds and toasted sunflower seeds,set(),,192kcal,NutritionLevel.HIGH,NutritionLevel.HIGH,NutritionLevel.LOW,NutritionLevel.LOW,3.6,192.0,16.6,2.3,7.4,6.2,0.9,0.7,0.5,1.8,9.0,0.03
