sku,name,url,price,img_url,description,allegens,weight,cals,fat_level,sat_level,sugar_level,salt_level,rating,Energy,Fat,Saturates,Mono_unsaturates,Polyunsaturates,Carbohydrate,Sugars,Starch,Fibre,Protein,Salt
8061421,Pepsi Max No Sugar Cola Can 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/pepsi-max-330ml,1.20,https://assets.sainsburys-groceries.co.uk/gol/8061421/1/640x640.jpg,Carbonated Low Calorie Cola Flavoured Soft Drink with Sweeteners,,250,1,LOW,LOW,LOW,LOW,4.5,,,,,,,,,,,
7260786,Starbucks DoubleShot Espresso Iced Coffee 200ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/starbucks-doubleshot-200ml,1.25,https://assets.sainsburys-groceries.co.uk/gol/7260786/1/640x640.jpg,Milk drink with Starbucks® Arabica coffee.,,,,,,,,4.5,,,,,,,,,,,
3547762,innocent Strawberries & Bananas Smoothie 250ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/innocent-smoothie--strawberry---banana-250ml,2.00,https://assets.sainsburys-groceries.co.uk/gol/3547762/1/640x640.jpg,This innocent smoothie is a blend of crushed fruit and pure juices.,,,,,,,,4.5,,,,,,,,,,,
2888453,Lucozade Sport Drink Orange 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/lucozade-sport-still-glucose-drink--orange-500ml,1.85,https://assets.sainsburys-groceries.co.uk/gol/2888453/1/640x640.jpg,Orange Flavour Isotonic Drink with Sugars and Sweeteners,,,,,,,,4.5,,,,,,,,,,,
4130819,Red Bull Energy Drink Sugar Free 250ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/red-bull-sugarfree--energy-drink-250ml--4130819-p,1.65,https://assets.sainsburys-groceries.co.uk/gol/4130819/1/640x640.jpg,Energy drink with sweeteners,,,,,,,,4.5,,,,,,,,,,,
8183652,Cadbury Creamy Chocolate Milkshake 250ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/cadbury-creamy-chocolate-milkshake-250ml,1.25,https://assets.sainsburys-groceries.co.uk/gol/8183652/1/640x640.jpg,Ultra Heat Treated (UHT) Long Life Chocolate Flavour Milk Drink.,,,,,,,,4.5,,,,,,,,,,,
7929533,Monster Energy Drink Mango Loco 500ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/monster-mango-loco-500ml,1.95,https://assets.sainsburys-groceries.co.uk/gol/7929533/1/640x640.jpg,"Carbonated Energy Drink with Taurine, Caffeine, L-Carnitine, Inositol and B Vitamins with Sugars and Sweetener",,,,,,,,4.5,,,,,,,,,,,
7902708,Red Bull Energy Drink Sugar Free 355ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/red-bull-sugarfree--energy-drink-355ml--7902708-p,2.00,https://assets.sainsburys-groceries.co.uk/gol/7902708/1/640x640.jpg,Energy Drink with sweeteners,,,,,,,,4.5,,,,,,,,,,,
7746462,Coca-Cola Zero Sugar 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/coke-zero-330ml,1.10,https://assets.sainsburys-groceries.co.uk/gol/7746462/1/640x640.jpg,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners,,,,,,,,4.5,,,,,,,,,,,
7922067,Buxton Still Natural Mineral Water Sports Cap 1L,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/buxton-1l-pfs,1.55,https://assets.sainsburys-groceries.co.uk/gol/7922067/1/640x640.jpg,Still Natural Mineral Water,,,,,,,,4.5,,,,,,,,,,,
8160002,Starbucks Grande Cup Caramel Macchiato Flavour Chilled Coffee 330ml,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/starbucks-grande-cup-caramel-macchiato-flavour-chilled-coffee-330ml,2.80,https://assets.sainsburys-groceries.co.uk/gol/8160002/1/640x640.jpg,Milk drink with Starbucks® Arabica coffee and caramel flavour. UHT.,,,,,,,,4.5,,,,,,,,,,,
